"City Name","State Name","avg_aqi","Month","Year","aqi_index"
"Surprise","Arizona",70,9,2020,"Moderate"
"Surprise","Arizona",58,9,2021,"Moderate"
"Surprise","Arizona",48,10,2020,"Good"
"Surprise","Arizona",45,10,2021,"Good"
"Surprise","Arizona",36,11,2020,"Good"
"Surprise","Arizona",37,11,2021,"Good"
"Surprise","Arizona",30,12,2020,"Good"
"Surprise","Arizona",30,12,2021,"Good"
"Sutter","California",40,3,2020,"Good"
"Sutter","California",61,3,2021,"Moderate"
"Sutter","California",39,4,2020,"Good"
"Sutter","California",47,4,2021,"Good"
"Sutter","California",41,5,2020,"Good"
"Sutter","California",46,5,2021,"Good"
"Sutter","California",41,6,2020,"Good"
"Sutter","California",49,6,2021,"Good"
"Sutter","California",49,7,2020,"Good"
"Sutter","California",61,7,2021,"Moderate"
"Sutter","California",76,8,2020,"Moderate"
"Sutter","California",90,8,2021,"Moderate"
"Sutter","California",65,9,2020,"Moderate"
"Sutter","California",69,9,2021,"Moderate"
"Sutter","California",51,10,2020,"Moderate"
"Sutter","California",46,10,2021,"Good"
"Tacoma","Washington",23,1,2020,"Good"
"Tacoma","Washington",21,1,2021,"Good"
"Tacoma","Washington",21,1,2022,"Good"
"Tacoma","Washington",23,2,2020,"Good"
"Tacoma","Washington",19,2,2021,"Good"
"Tacoma","Washington",24,3,2020,"Good"
"Tacoma","Washington",25,3,2021,"Good"
"Tacoma","Washington",21,4,2020,"Good"
"Tacoma","Washington",24,4,2021,"Good"
"Tacoma","Washington",19,5,2020,"Good"
"Tacoma","Washington",16,5,2021,"Good"
"Tacoma","Washington",13,6,2020,"Good"
"Tacoma","Washington",16,6,2021,"Good"
"Tacoma","Washington",14,7,2020,"Good"
"Tacoma","Washington",11,7,2021,"Good"
"Tacoma","Washington",16,8,2020,"Good"
"Tacoma","Washington",16,8,2021,"Good"
"Tacoma","Washington",22,9,2020,"Good"
"Tacoma","Washington",21,9,2021,"Good"
"Tacoma","Washington",18,10,2020,"Good"
"Tacoma","Washington",20,10,2021,"Good"
"Tacoma","Washington",20,11,2020,"Good"
"Tacoma","Washington",19,11,2021,"Good"
"Tacoma","Washington",21,12,2020,"Good"
"Tacoma","Washington",21,12,2021,"Good"
"Tahoe City","California",39,1,2020,"Good"
"Tahoe City","California",37,1,2021,"Good"
"Tahoe City","California",40,1,2022,"Good"
"Tahoe City","California",42,2,2020,"Good"
"Tahoe City","California",43,2,2021,"Good"
"Tahoe City","California",43,2,2022,"Good"
"Tahoe City","California",43,3,2020,"Good"
"Tahoe City","California",47,3,2021,"Good"
"Tahoe City","California",43,3,2022,"Good"
"Tahoe City","California",45,4,2020,"Good"
"Tahoe City","California",49,4,2021,"Good"
"Tahoe City","California",47,5,2020,"Good"
"Tahoe City","California",55,5,2021,"Moderate"
"Tahoe City","California",43,6,2020,"Good"
"Tahoe City","California",52,6,2021,"Moderate"
"Tahoe City","California",53,7,2020,"Moderate"
"Tahoe City","California",68,7,2021,"Moderate"
"Tahoe City","California",66,8,2020,"Moderate"
"Tahoe City","California",92,8,2021,"Moderate"
"Tahoe City","California",54,9,2020,"Moderate"
"Tahoe City","California",59,9,2021,"Moderate"
"Tahoe City","California",38,10,2020,"Good"
"Tahoe City","California",40,10,2021,"Good"
"Tahoe City","California",33,11,2020,"Good"
"Tahoe City","California",33,11,2021,"Good"
"Tahoe City","California",35,12,2020,"Good"
"Tahoe City","California",35,12,2021,"Good"
"Tallahassee","Florida",30,1,2020,"Good"
"Tallahassee","Florida",27,1,2021,"Good"
"Tallahassee","Florida",31,2,2020,"Good"
"Tallahassee","Florida",26,2,2021,"Good"
"Tallahassee","Florida",35,3,2020,"Good"
"Tallahassee","Florida",36,3,2021,"Good"
"Tallahassee","Florida",41,4,2020,"Good"
"Tallahassee","Florida",41,4,2021,"Good"
"Tallahassee","Florida",38,5,2020,"Good"
"Tallahassee","Florida",42,5,2021,"Good"
"Tallahassee","Florida",28,6,2020,"Good"
"Tallahassee","Florida",27,6,2021,"Good"
"Tallahassee","Florida",25,7,2020,"Good"
"Tallahassee","Florida",27,7,2021,"Good"
"Tallahassee","Florida",24,8,2020,"Good"
"Tallahassee","Florida",29,8,2021,"Good"
"Tallahassee","Florida",24,9,2020,"Good"
"Tallahassee","Florida",33,9,2021,"Good"
"Tallahassee","Florida",27,10,2020,"Good"
"Tallahassee","Florida",32,10,2021,"Good"
"Tallahassee","Florida",27,11,2020,"Good"
"Tallahassee","Florida",32,11,2021,"Good"
"Tallahassee","Florida",27,12,2020,"Good"
"Tallahassee","Florida",27,12,2021,"Good"
"Tampa","Florida",16,1,2020,"Good"
"Tampa","Florida",16,1,2021,"Good"
"Tampa","Florida",17,2,2020,"Good"
"Tampa","Florida",16,2,2021,"Good"
"Tampa","Florida",18,3,2020,"Good"
"Tampa","Florida",17,3,2021,"Good"
